Resolution	ChrNr	START	END	meanS_Euclidean
40000	X	35400000	50920000	1.2465769881834217
40000	8	65880000	80240000	1.2464052705540867
40000	12	98200000	111520000	1.2453444110547418
40000	12	31680000	45040000	1.2451454254363588
40000	8	115120000	129480000	1.245045142447838
40000	X	100120000	115280000	1.2449965192275785
40000	12	31440000	44800000	1.2448986655192165
40000	12	103000000	116320000	1.2441566832945332
40000	10	30280000	45400000	1.2437993741600561
40000	6	61880000	78760000	1.2437156331957004
40000	10	62320000	75480000	1.243500468928675
40000	X	87160000	102280000	1.243274224351113
40000	X	56280000	75360000	1.2427383521707627
40000	4	87640000	106440000	1.2423235021009296
40000	8	106480000	120840000	1.2419122337152615
40000	6	50320000	68920000	1.2411224144677828
40000	X	53640000	72640000	1.2404374411165389
40000	8	640000	15200000	1.2398094044950287
40000	12	51640000	64960000	1.2386928824088985
40000	14	36960000	45840000	1.2376946775809032
40000	4	39000000	59880000	1.2376023637846414
40000	6	62840000	79720000	1.2372191557516958
40000	X	35880000	51400000	1.23705101541951
40000	6	63800000	80680000	1.236980332434911
40000	X	52640000	71640000	1.2367072761451532
40000	12	3840000	17160000	1.2365856125092487
40000	12	37240000	50560000	1.235897981078282
40000	8	98080000	112440000	1.2343413114090003
40000	14	23280000	32160000	1.233961244810987
40000	10	62560000	75720000	1.233704829273397
40000	12	52840000	66160000	1.2331011293270544
40000	12	36040000	49360000	1.2330985071124003
40000	4	137320000	156120000	1.232483684154743
40000	8	32280000	47600000	1.2323325202663538
40000	12	2640000	15960000	1.2314116599929095
40000	14	71760000	80640000	1.2311568956865013
40000	8	32040000	47360000	1.2302880133253955
40000	6	64040000	80920000	1.22972833929566
40000	10	30040000	45160000	1.2270117568207939
40000	20	22120000	30440000	1.226942386664114
40000	14	24480000	33360000	1.22690364277952
40000	X	107160000	122440000	1.226043574939962
40000	X	116160000	131320000	1.2260000801858963
40000	X	44920000	64200000	1.22535171973653
40000	8	77880000	92280000	1.2247695698414593
40000	12	26400000	39760000	1.224336422342337
40000	18	61920000	69440000	1.2229147038782233
40000	10	32680000	47800000	1.2226282377435236
40000	X	56040000	75120000	1.2224402984334513
40000	12	36760000	50080000	1.221928610303998
40000	10	62800000	75960000	1.2217699938381643
40000	18	12760000	25280000	1.2209320496619351
40000	12	98440000	111760000	1.2207560708377878
40000	4	5520000	24440000	1.2207000747352865
40000	6	20520000	37440000	1.220311749119282
40000	10	33160000	48360000	1.219583762319225
40000	14	84240000	93120000	1.2193117284821755
40000	10	109840000	123000000	1.2192754399613344
40000	14	23520000	32400000	1.2189504298213893
40000	6	114200000	131080000	1.218807332437985
40000	12	34840000	48160000	1.218373540408664
40000	X	73000000	88080000	1.2167572430832914
40000	18	28560000	36080000	1.2158547593130151
40000	14	72720000	81600000	1.2152314518460992
40000	X	28440000	43680000	1.21462989218945
40000	X	53400000	72400000	1.2129363160230515
40000	8	66120000	80480000	1.2124460171393225
40000	20	23080000	31440000	1.211734296326343
40000	10	32920000	48120000	1.2098363074715737
40000	2	162120000	186120000	1.2098023365681778
40000	X	75640000	90720000	1.2073492059432482
40000	6	100040000	116920000	1.20721598783996
40000	6	116840000	133720000	1.2070309045319112
40000	X	74200000	89280000	1.2068740094847556
40000	18	12520000	25040000	1.2063659334063555
40000	8	114400000	128760000	1.2051854749100344
40000	6	49120000	67720000	1.2043904288930014
40000	X	100360000	115520000	1.2042381359167533
40000	8	78120000	92520000	1.2035683011730232
40000	6	116360000	133240000	1.2034079280062862
40000	20	25720000	34080000	1.2028939319216534
40000	8	115840000	130200000	1.2028351920369442
40000	X	49960000	69000000	1.2028281976026836
40000	14	36720000	45600000	1.2026556693487391
40000	4	137080000	155880000	1.2018005945359242
40000	8	14760000	29120000	1.2017970742590018
40000	12	36520000	49840000	1.2010941811957094
40000	X	115560000	130840000	1.2009269083653942
40000	12	36280000	49600000	1.1999337868865825
40000	12	103480000	116800000	1.1995410565864153
40000	12	97960000	111280000	1.1980663688206261
40000	12	117400000	130720000	1.197872124169658
40000	X	105960000	121240000	1.1964954374314898
40000	6	117800000	134680000	1.1958848217050277
40000	4	87400000	106200000	1.1947499596078135
40000	8	32520000	47840000	1.1926822089696316
40000	2	159960000	183960000	1.1925971857432793
40000	18	13000000	25520000	1.1924668094816153
40000	12	35080000	48400000	1.1923282407767086
40000	14	93120000	102000000	1.1912406843796182
40000	X	56520000	75600000	1.1909431997402822
40000	2	170040000	194040000	1.1906574970500012
40000	6	117560000	134440000	1.1906104114388558
40000	X	38680000	54080000	1.1902005940660145
40000	12	74680000	88000000	1.1897369450697095
40000	X	55800000	74880000	1.1891360910231434
40000	12	37000000	50320000	1.1891233588577792
40000	2	63360000	87360000	1.188689856864495
40000	4	34920000	55760000	1.1883624983249772
40000	2	63600000	87600000	1.1880538130228766
40000	18	23520000	31040000	1.1878015367815908
40000	12	104200000	117520000	1.1875146834022248
40000	14	65280000	74160000	1.186842345960155
40000	6	65000000	81880000	1.1863309324205902
40000	X	55320000	74400000	1.1857785298086405
40000	10	81040000	94200000	1.185375619012391
40000	X	36600000	52120000	1.1851661368821844
40000	X	45160000	64440000	1.1850200139060798
40000	14	37200000	46080000	1.1848229174787084
40000	12	35320000	48640000	1.1840737761057978
40000	X	36120000	51640000	1.1825058172061602
40000	10	109600000	122760000	1.1824116698688119
40000	8	106240000	120600000	1.1820809819243105
40000	6	116600000	133480000	1.1812885024253645
40000	18	23280000	30800000	1.1803626678858898
40000	10	63280000	76440000	1.1799875650465037
40000	6	48880000	67480000	1.1795784003251708
40000	X	98440000	113600000	1.1786114344451641
40000	6	64760000	81640000	1.177305815847829
40000	6	63080000	79960000	1.1772817628017396
40000	X	74920000	90000000	1.1769852334298798
40000	10	64240000	77400000	1.1769011915879501
40000	8	111040000	125400000	1.176839450509664
40000	10	63040000	76200000	1.1760397207283244
40000	2	213480000	237480000	1.1755427832115342
40000	10	64000000	77160000	1.175540440768766
40000	18	49200000	56720000	1.1751229395708482
40000	12	2400000	15720000	1.174623507310925
40000	X	98680000	113840000	1.1742350133322004
40000	18	37200000	44720000	1.1739461859118372
40000	X	75400000	90480000	1.1735349671679114
40000	10	109360000	122520000	1.1733292003688534
40000	12	31920000	45280000	1.171709663105396
40000	8	66360000	80720000	1.1711809839654457
40000	18	13240000	25760000	1.1702336251319199
40000	12	38200000	51520000	1.1700563819679315
40000	12	53080000	66400000	1.16988701782358
40000	X	75160000	90240000	1.1697558474544791
40000	14	86400000	95280000	1.1689302061642295
40000	X	36360000	51880000	1.1685007882315432
40000	4	89080000	107880000	1.1684996262087333
40000	6	99080000	115960000	1.1683935986004492
40000	X	75880000	90960000	1.167822815936538
40000	10	64480000	77640000	1.1675951810631455
40000	12	104440000	117760000	1.1675037719078476
40000	18	9640000	22160000	1.167041946221748
40000	6	64520000	81400000	1.1664147065962516
40000	X	46600000	65880000	1.1662528307167677
40000	10	104080000	117240000	1.1658155377040258
40000	18	45840000	53360000	1.1655293318894844
40000	6	50080000	68680000	1.1653823292287275
40000	6	48640000	67240000	1.164851632231952
40000	14	78480000	87360000	1.1646988514219767
40000	6	32800000	49680000	1.1643858931159985
40000	10	115600000	128760000	1.1641896958518099
40000	18	12280000	24800000	1.1637615902892928
40000	12	51400000	64720000	1.1635629604392286
40000	12	51160000	64480000	1.163375476473583
40000	20	16840000	23040000	1.1633716474829845
40000	6	117080000	133960000	1.1626566402528282
40000	12	103960000	117280000	1.1612372755988398
40000	X	109080000	124360000	1.1601595692411246
40000	14	23040000	31920000	1.1600702871004067
40000	4	87160000	105960000	1.1580300251787847
40000	12	103720000	117040000	1.156789757941218
40000	10	63520000	76680000	1.1566772040840585
40000	20	54280000	60480000	1.1562915757854333
40000	6	153800000	170760000	1.1558880365321171
40000	6	13320000	30240000	1.1553901137446774
40000	6	64280000	81160000	1.155245020430297
40000	20	24040000	32400000	1.1533892086047999
40000	22	10640000	17480000	1.1522772426143468
40000	18	6040000	13560000	1.1517302367485902
40000	6	49360000	67960000	1.1514691279058293
40000	X	100600000	115760000	1.1509638135802611
40000	10	101440000	114600000	1.1503583076377788
40000	22	33200000	36800000	1.1498832943838668
40000	X	87880000	103040000	1.1471946709648875
40000	12	53320000	66640000	1.1455756360301976
40000	12	26160000	39520000	1.1455237928543227
40000	6	98840000	115720000	1.1448686788364861
40000	2	63120000	87120000	1.142596564045799
40000	8	30120000	45000000	1.1425018956222248
40000	4	149080000	167880000	1.140964488003415
40000	18	23040000	30560000	1.1409220132414146
40000	X	53160000	72160000	1.1403159750858956
40000	6	118040000	134920000	1.1394742199552492
40000	12	4080000	17400000	1.1392188192266681
40000	X	108840000	124120000	1.1391658502209545
40000	18	12040000	24560000	1.1391508498194205
40000	8	880000	15440000	1.1391376032752867
40000	6	38800000	55680000	1.1382561734655054
40000	6	63560000	80440000	1.1380923395021996
40000	18	26400000	33920000	1.1360313973573382
40000	14	36480000	45360000	1.1358054301983278
40000	X	73240000	88320000	1.135571039189896
40000	12	98920000	112240000	1.1350891253852982
40000	6	48400000	67000000	1.133344255701986
40000	6	49600000	68200000	1.1321885096392537
40000	12	34560000	47920000	1.1319042453277868
40000	X	117600000	132760000	1.1318546761775081
40000	12	50920000	64240000	1.1306766341421668
40000	10	75520000	88680000	1.1303638943438656
40000	2	62880000	86880000	1.1302916722139769
40000	X	115320000	130600000	1.129634603934963
40000	X	44680000	63960000	1.1291628393321123
40000	8	78360000	92760000	1.1288530381091133
40000	8	77640000	92040000	1.1283667072723036
40000	X	105720000	121000000	1.1261635456412986
40000	14	94800000	103680000	1.125593452549326
40000	6	20760000	37680000	1.1236536498321923
40000	6	65240000	82120000	1.1234941798569464
40000	6	63320000	80200000	1.1234553503097953
40000	X	87640000	102800000	1.1228182619061728
40000	2	62640000	86640000	1.1227631914328502
40000	14	78240000	87120000	1.122743785944727
40000	10	64720000	77880000	1.122480014669756
40000	X	52920000	71920000	1.1216822130522812
40000	X	88120000	103280000	1.1216396920931748
40000	14	46320000	55200000	1.1215879148937662
40000	8	31800000	47120000	1.1205704808150718
40000	14	37440000	46320000	1.1204256164501027
40000	X	107400000	122680000	1.120032307767783
40000	12	104680000	118000000	1.120004621007803
40000	6	49840000	68440000	1.119797503992933
40000	6	65480000	82360000	1.1193789014563926
40000	2	162600000	186600000	1.1190926629554214
40000	12	104920000	118240000	1.1188257289859949
40000	2	60720000	84720000	1.118152002858463
40000	14	45840000	54720000	1.117945243298364
40000	12	105160000	118480000	1.1174912506591435
40000	14	46800000	55680000	1.1166877021900286
40000	2	62400000	86400000	1.1166359142269022
40000	18	40560000	48080000	1.1163784389846483
40000	2	63840000	87880000	1.1160343220118156
40000	10	62080000	75240000	1.1159590722083663
40000	X	46840000	66120000	1.1158621535994924
40000	X	87400000	102560000	1.1154598036601673
40000	X	47320000	66600000	1.1150195228399444
40000	X	77080000	92160000	1.1147342983117363
40000	10	29800000	44920000	1.1138494313017513
40000	2	62160000	86160000	1.1133824228294218
40000	8	97840000	112200000	1.11328990028493
40000	10	109120000	122280000	1.1131442071714936
40000	12	75400000	88720000	1.1130722024859587
40000	20	26000000	34320000	1.1115874271029011
40000	4	5760000	24680000	1.1104688710554227
40000	4	39240000	60120000	1.1100311301021335
40000	X	55560000	74640000	1.1095596665363445
40000	10	42320000	55560000	1.1078567744220853
40000	12	98680000	112000000	1.1077325958861841
40000	18	45600000	53120000	1.1073618465731787
40000	2	60480000	84480000	1.1070168127106723
40000	X	77560000	92640000	1.106626518695909
40000	X	115920000	131080000	1.104697110784446
40000	10	63760000	76920000	1.1041103144030169
40000	4	106840000	125640000	1.1041059892464122
40000	8	66600000	80960000	1.1038682439921972
40000	6	100280000	117160000	1.103490106842511
40000	X	49720000	68760000	1.103141673521832
40000	8	32760000	48080000	1.1011116134862706
40000	14	16040000	27120000	1.0999826019551857
40000	4	137560000	156360000	1.0996886830160308
40000	4	148840000	167640000	1.0991230931243143
40000	12	53560000	66880000	1.098270114794044
40000	10	104320000	117480000	1.0976633215096137
40000	X	49240000	68520000	1.0971145652644052
40000	12	75160000	88480000	1.0970548766485695
40000	8	106000000	120360000	1.0968307798856538
40000	14	84000000	92880000	1.096597135918904
40000	X	38920000	54320000	1.0962017643274227
40000	12	6720000	20040000	1.096153150081389
40000	18	13480000	26000000	1.095875759703705
40000	18	62160000	69680000	1.095189724497329
40000	18	13960000	26480000	1.0945181571334792
40000	6	48160000	66760000	1.0939086207955364
40000	4	106120000	124920000	1.0939015765894347
40000	6	153560000	170480000	1.0930543154992807
40000	X	47080000	66360000	1.0925230453125598
40000	14	77520000	86400000	1.091985893522714
40000	4	136840000	155640000	1.0906076317832374
40000	6	117320000	134200000	1.0898704534798656
40000	8	116080000	130440000	1.088957902097929
40000	12	5760000	19080000	1.0883484806465054
40000	18	13720000	26240000	1.0883400836807948
40000	X	98200000	113360000	1.0871890521032739
40000	2	60960000	84960000	1.0866557425531937
40000	12	53800000	67120000	1.0864192234968901
40000	12	25920000	39280000	1.0856006327691825
40000	8	63000000	77360000	1.0854618398129663
40000	X	47800000	67080000	1.084674674446864
40000	12	2160000	15480000	1.0830404397502813
40000	4	106360000	125160000	1.082247517922813
40000	4	106600000	125400000	1.0819776093905864
40000	4	149320000	168120000	1.0794742072594548
40000	14	77280000	86160000	1.0794033501681342
40000	X	109320000	124600000	1.0786511192908097
40000	X	48040000	67320000	1.078449738244739
40000	2	61920000	85920000	1.077728924481771
40000	12	38440000	51760000	1.077650127689113
40000	8	11840000	26240000	1.0775487045444059
40000	14	43440000	52320000	1.0772034778751747
40000	2	61200000	85200000	1.0762420991038628
40000	18	51600000	59120000	1.0755078313476718
40000	12	74920000	88240000	1.0738089375002389
40000	8	1120000	15680000	1.073308656198468
40000	X	49000000	68280000	1.072260203990805
40000	20	23320000	31680000	1.0719897213299978
40000	10	42080000	55320000	1.0716254557261786
40000	4	34680000	55520000	1.0706007495905456
40000	14	22800000	31680000	1.070565366923962
40000	8	105520000	119880000	1.069267232931886
40000	2	61440000	85440000	1.0688685301748413
40000	14	41040000	49920000	1.0683407352761072
40000	4	107080000	125880000	1.0681913437148964
40000	12	6480000	19800000	1.0681812385330574
40000	14	46560000	55440000	1.068113795559588
40000	8	99760000	114120000	1.067885366216077
40000	6	79640000	96520000	1.06642692075325
40000	2	64080000	88120000	1.0662385169884125
40000	12	117160000	130480000	1.0647287488925028
40000	18	22800000	30320000	1.064265637101314
40000	12	32160000	45520000	1.0630056755505704
40000	6	32560000	49440000	1.0629113516818671
40000	14	46080000	54960000	1.0627163547800702
40000	12	5520000	18840000	1.0623130815057078
40000	X	47560000	66840000	1.0615100480281827
40000	2	52800000	76800000	1.061311462461766
40000	12	6960000	20280000	1.0613041720534346
40000	10	101200000	114360000	1.061162127006148
40000	6	79880000	96760000	1.0610253819931745
40000	14	72960000	81840000	1.0605518733564294
40000	4	105880000	124680000	1.0604545008398691
40000	X	117840000	133000000	1.0602928791423374
40000	18	65760000	73280000	1.0602652395753007
40000	X	48520000	67800000	1.0591290468866854
40000	X	48760000	68040000	1.0574017872443064
