Resolution	ChrNr	Sample1	Sample2	Q
40000	12	LNCap_BR1	A549_BR1	0.3732486208521586
40000	12	LNCap_BR1	HFFc6_BR3	0.41732526177881774
40000	12	A549_BR1	HFFc6_BR3	0.7293167226920468
40000	14	HFFc6_BR2	A549_BR2	0.5177174657244268
40000	14	HFFc6_BR2	G401_BR2	0.6375544548485076
40000	14	HFFc6_BR2	HFFc6_BR1	0.6939039343075961
40000	14	HFFc6_BR2	H1-hESC_BR2	0.537982733486862
40000	14	HFFc6_BR2	H1-hESC_BR1	0.5958201047670805
40000	14	HFFc6_BR2	LNCap_BR2	0.03689297682297403
40000	14	HFFc6_BR2	G401_BR1	0.6399663847079184
40000	14	HFFc6_BR2	LNCap_BR1	0.13388525542062626
40000	14	HFFc6_BR2	A549_BR1	0.5817472105995922
40000	14	HFFc6_BR2	HFFc6_BR3	0.6135372012217678
40000	14	A549_BR2	G401_BR2	0.6107699366378749
40000	14	A549_BR2	HFFc6_BR1	0.03221054880211163
40000	14	A549_BR2	H1-hESC_BR2	0.109191878556473
40000	14	A549_BR2	H1-hESC_BR1	0.21876948498350232
40000	14	A549_BR2	LNCap_BR2	0.4606397068196568
40000	14	A549_BR2	G401_BR1	0.7011605250312827
40000	14	A549_BR2	LNCap_BR1	0.5422002288588021
40000	14	A549_BR2	A549_BR1	0.97939342254867
40000	14	A549_BR2	HFFc6_BR3	-0.03757826376314976
40000	14	G401_BR2	HFFc6_BR1	0.38160572872670123
40000	14	G401_BR2	H1-hESC_BR2	0.28045633632859
40000	14	G401_BR2	H1-hESC_BR1	0.27645774477185386
40000	14	G401_BR2	LNCap_BR2	0.4101134545342605
40000	14	G401_BR2	G401_BR1	0.9757607519723702
40000	14	G401_BR2	LNCap_BR1	0.4414995912037997
40000	14	G401_BR2	A549_BR1	0.5679689858914879
40000	14	G401_BR2	HFFc6_BR3	0.28115893824805976
40000	14	HFFc6_BR1	H1-hESC_BR2	0.7021443388535382
40000	14	HFFc6_BR1	H1-hESC_BR1	0.6210402007783126
40000	14	HFFc6_BR1	LNCap_BR2	-0.12400926161777832
40000	14	HFFc6_BR1	G401_BR1	0.3075985416667771
40000	14	HFFc6_BR1	LNCap_BR1	-0.06665442260752857
40000	14	HFFc6_BR1	A549_BR1	0.07526188666553998
40000	14	HFFc6_BR1	HFFc6_BR3	0.950165394738387
40000	14	H1-hESC_BR2	H1-hESC_BR1	0.9687399503510664
40000	14	H1-hESC_BR2	LNCap_BR2	0.05055165316939913
40000	14	H1-hESC_BR2	G401_BR1	0.23128721484714157
40000	14	H1-hESC_BR2	LNCap_BR1	0.05229494822482809
40000	14	H1-hESC_BR2	A549_BR1	0.12558071453984676
40000	14	H1-hESC_BR2	HFFc6_BR3	0.7085036593967038
40000	14	H1-hESC_BR1	LNCap_BR2	0.0155750277165002
40000	14	H1-hESC_BR1	G401_BR1	0.2700978077255167
40000	14	H1-hESC_BR1	LNCap_BR1	0.03055067361422907
40000	14	H1-hESC_BR1	A549_BR1	0.2565008327857434
40000	14	H1-hESC_BR1	HFFc6_BR3	0.6037378088620818
40000	14	LNCap_BR2	G401_BR1	0.3563829368741269
40000	14	LNCap_BR2	LNCap_BR1	0.9484271898590253
40000	14	LNCap_BR2	A549_BR1	0.316529350924714
40000	14	LNCap_BR2	HFFc6_BR3	-0.08080201124154776
40000	14	G401_BR1	LNCap_BR1	0.4091221349991055
40000	14	G401_BR1	A549_BR1	0.6782461208188244
40000	14	G401_BR1	HFFc6_BR3	0.17520767068847312
40000	14	LNCap_BR1	A549_BR1	0.41744670522282135
40000	14	LNCap_BR1	HFFc6_BR3	-0.057103362969529
40000	14	A549_BR1	HFFc6_BR3	-0.0042675464734337944
40000	16	HFFc6_BR2	A549_BR2	0.7688192013683177
40000	16	HFFc6_BR2	G401_BR2	0.8950260885098826
40000	16	HFFc6_BR2	HFFc6_BR1	0.853546224689209
40000	16	HFFc6_BR2	H1-hESC_BR2	0.9284495124794464
40000	16	HFFc6_BR2	H1-hESC_BR1	0.9320777305144862
40000	16	HFFc6_BR2	LNCap_BR2	0.5904013250278695
40000	16	HFFc6_BR2	G401_BR1	0.8986698115079814
40000	16	HFFc6_BR2	LNCap_BR1	0.6740487899216978
40000	16	HFFc6_BR2	A549_BR1	0.7980365816011609
40000	16	HFFc6_BR2	HFFc6_BR3	0.9212894918463648
40000	16	A549_BR2	G401_BR2	0.8883000748628456
40000	16	A549_BR2	HFFc6_BR1	0.6390760364773411
40000	16	A549_BR2	H1-hESC_BR2	0.8091367296656926
40000	16	A549_BR2	H1-hESC_BR1	0.8223354647931395
40000	16	A549_BR2	LNCap_BR2	0.9199619103926449
40000	16	A549_BR2	G401_BR1	0.8268764230518029
40000	16	A549_BR2	LNCap_BR1	0.9449351617547764
40000	16	A549_BR2	A549_BR1	0.9935116751485958
40000	16	A549_BR2	HFFc6_BR3	0.8002046479278349
40000	16	G401_BR2	HFFc6_BR1	0.7755679964831469
40000	16	G401_BR2	H1-hESC_BR2	0.8664439334727118
40000	16	G401_BR2	H1-hESC_BR1	0.866757666271154
40000	16	G401_BR2	LNCap_BR2	0.7541562351784615
40000	16	G401_BR2	G401_BR1	0.9814349596535993
40000	16	G401_BR2	LNCap_BR1	0.8124256084998169
40000	16	G401_BR2	A549_BR1	0.9015219458893479
40000	16	G401_BR2	HFFc6_BR3	0.8795038255419445
40000	16	HFFc6_BR1	H1-hESC_BR2	0.8965884033690569
40000	16	HFFc6_BR1	H1-hESC_BR1	0.8366378580801646
40000	16	HFFc6_BR1	LNCap_BR2	0.5146103518944564
40000	16	HFFc6_BR1	G401_BR1	0.7658849227261948
40000	16	HFFc6_BR1	LNCap_BR1	0.5732913916742771
40000	16	HFFc6_BR1	A549_BR1	0.6662755173011984
40000	16	HFFc6_BR1	HFFc6_BR3	0.9253700344754155
40000	16	H1-hESC_BR2	H1-hESC_BR1	0.9866198047432093
40000	16	H1-hESC_BR2	LNCap_BR2	0.6907424199357107
40000	16	H1-hESC_BR2	G401_BR1	0.8402855119762804
40000	16	H1-hESC_BR2	LNCap_BR1	0.7450054865963642
40000	16	H1-hESC_BR2	A549_BR1	0.8342679132861949
40000	16	H1-hESC_BR2	HFFc6_BR3	0.9169879571716143
40000	16	H1-hESC_BR1	LNCap_BR2	0.6906231654836987
40000	16	H1-hESC_BR1	G401_BR1	0.8367113584614312
40000	16	H1-hESC_BR1	LNCap_BR1	0.7532696629845506
40000	16	H1-hESC_BR1	A549_BR1	0.8468251331464284
40000	16	H1-hESC_BR1	HFFc6_BR3	0.89613733407453
40000	16	LNCap_BR2	G401_BR1	0.671908299040687
40000	16	LNCap_BR2	LNCap_BR1	0.9854093688627273
40000	16	LNCap_BR2	A549_BR1	0.9053712927396865
40000	16	LNCap_BR2	HFFc6_BR3	0.6570004895575896
